Employee_No,year,month,SiteNo,Area,Earning,Deduction,Net_salary
1285,2021,10,196.0,Mathale,95640.0,1305.0,94335.0
1285,2021,11,196.0,Mathale,95640.0,1305.0,94335.0
1285,2021,12,196.0,Mathale,95340.0,1305.0,94035.0
1285,2022,1,196.0,Mathale,83760.0,1151.4,82608.6
1285,2022,2,196.0,Mathale,73620.0,1049.0,72571.0
1285,2022,3,196.0,Mathale,98820.0,1356.2,97463.8
1285,2022,4,196.0,Mathale,75600.0,1049.0,74551.0
1285,2022,5,196.0,Mathale,54400.0,895.4,53504.6
1285,2022,6,196.0,Mathale,75720.0,1100.2,74619.8
1285,2022,7,196.0,Mathale,51320.0,844.2,50475.8
1285,2022,8,196.0,Mathale,61700.0,997.8,60702.2
1285,2022,9,196.0,Mathale,73560.0,3049.0,70511.0
1285,2022,10,196.0,Mathale,76320.0,1100.2,75219.8
1285,2022,11,196.0,Mathale,77280.0,1100.2,76179.8
1285,2022,12,196.0,Mathale,80580.0,10151.4,70428.6
1285,2023,1,196.0,Mathale,77040.0,1100.2,75939.8
1286,2020,10,196.0,Mathale,63099.2,25.0,63074.2
1286,2021,1,196.0,Mathale,70200.0,25.0,70175.0
1286,2021,3,196.0,Mathale,44936.4,0.0,44936.4
1286,2021,5,196.0,Mathale,8960.0,358.4,8601.6
1286,2021,6,196.0,Mathale,34303.2,1228.8,33074.399999999994
1286,2021,10,196.0,Mathale,97580.0,2805.0,94775.0
1286,2021,11,196.0,Mathale,82020.0,1100.2,80919.8
1286,2021,12,196.0,Mathale,89200.0,2202.6,86997.4
1286,2022,1,196.0,Mathale,95880.0,1253.8,94626.2
1286,2022,2,196.0,Mathale,85160.0,1151.4,84008.6
1286,2022,3,196.0,Mathale,107760.0,1407.4,106352.6
1286,2022,4,196.0,Mathale,27800.0,409.6,27390.4
1290,2020,10,194.0,Anuradhapura,34919.2,0.0,34919.2
1290,2020,11,194.0,Anuradhapura,10240.0,0.0,10240.0
1290,2021,1,194.0,Anuradhapura,36200.0,0.0,36200.0
1290,2021,3,194.0,Anuradhapura,32482.4,0.0,32482.4
1292,2020,10,199.0,Jaffna,5520.0,0.0,5520.0
1294,2020,10,199.0,Jaffna,96472.5,25.0,96447.5
1295,2020,10,199.0,Jaffna,75858.76000000001,25.0,75833.76000000001
1296,2020,10,199.0,Jaffna,91871.32,25.0,91846.32
1296,2021,1,199.0,Jaffna,94089.82,25.0,94064.82
1296,2021,6,199.1,Jaffna,41313.76,1186.8,40126.96
1304,2021,7,203.0,Anuradhapura,100751.26,2425.0,98326.26
1304,2021,8,203.0,Anuradhapura,106635.0,2425.0,104210.0
1304,2021,10,203.0,Anuradhapura,90000.0,38812.1,51187.9
1306,2020,9,1.0,Colombo ,14500.0,500.0,14000.0
1306,2021,7,1.0,Colombo ,40000.0,1987.1,38012.9
1306,2021,8,1.0,Colombo ,40000.0,1600.0,38400.0
1306,2021,9,1.0,Colombo ,40000.0,4360.0,35640.0
1306,2021,10,1.0,Colombo ,65000.0,4508.88,60491.12
1306,2021,11,1.0,Colombo ,70000.0,3550.0,66450.0
1306,2021,12,1.0,Colombo ,70000.0,3008.8700000000003,66991.13
1306,2022,1,1.0,Colombo ,70000.0,2025.0,67975.0
1306,2022,2,1.0,Colombo ,70000.0,2025.0,67975.0
1306,2022,3,1.0,Colombo ,70000.0,2025.0,67975.0
1306,2022,4,1.0,Colombo ,70000.0,2025.0,67975.0
1306,2022,5,1.0,Colombo ,70000.0,2025.0,67975.0
1306,2022,6,1.0,Colombo ,70000.0,2025.0,67975.0
1306,2022,7,1.0,Colombo ,70000.0,2025.0,67975.0
1306,2022,8,1.0,Colombo ,70000.0,17025.0,52975.0
1306,2022,9,1.0,Colombo ,70000.0,2025.0,67975.0
1306,2022,10,1.0,Colombo ,70000.0,3550.0,66450.0
1306,2022,11,1.0,Colombo ,70000.0,2025.0,67975.0
1306,2022,12,1.0,Colombo ,70000.0,2533.34,67466.66
1308,2021,7,1.0,Colombo ,20000.0,800.0,19200.0
1308,2021,8,1.0,Colombo ,20000.0,800.0,19200.0
1308,2021,9,1.0,Colombo ,20000.0,800.0,19200.0
1308,2021,10,1.0,Colombo ,72600.0,1625.0,70975.0
1308,2021,11,1.0,Colombo ,75000.0,1625.0,73375.0
1308,2021,12,1.0,Colombo ,75000.0,3134.67,71865.33
1308,2022,1,1.0,Colombo ,75000.0,1625.0,73375.0
1308,2022,2,1.0,Colombo ,71333.34,5915.01,65418.329999999994
1308,2022,3,1.0,Colombo ,74333.34,2405.01,71928.33
1308,2022,4,1.0,Colombo ,72333.34,4745.01,67588.33
1308,2022,5,1.0,Colombo ,75000.0,1625.0,73375.0
1308,2022,6,1.0,Colombo ,74333.34,2405.01,71928.33
1308,2022,7,1.0,Colombo ,72666.66,4354.99,68311.67
1308,2022,8,1.0,Colombo ,74333.34,2405.01,71928.33
1308,2022,9,1.0,Colombo ,75000.0,1625.0,73375.0
1308,2022,10,1.0,Colombo ,73333.34,3575.01,69758.33
1308,2022,11,1.0,Colombo ,74000.0,2838.76,71161.24
1308,2022,12,1.0,Colombo ,73666.66,3184.99,70481.67
1312,2020,10,189.0,Gampaha,38610.0,0.0,38610.0
1312,2021,1,189.0,Gampaha,62920.0,25.0,62895.0
1312,2021,3,189.0,Gampaha,77220.0,25.0,77195.0
1313,2020,10,193.0,Mathale,68640.0,25.0,68615.0
1313,2021,1,193.0,Mathale,60060.0,25.0,60035.0
1313,2021,3,193.0,Mathale,65780.0,25.0,65755.0
1314,2020,10,193.0,Mathale,25740.0,0.0,25740.0
1314,2021,1,193.0,Mathale,38610.0,0.0,38610.0
1314,2021,3,193.0,Mathale,2860.0,0.0,2860.0
1314,2021,5,193.0,Mathale,6400.0,256.0,6144.0
1314,2021,6,193.0,Mathale,22400.0,5396.0,17004.0
1315,2020,10,193.0,Mathale,77200.0,25.0,77175.0
1315,2021,1,193.0,Mathale,42460.0,0.0,42460.0
1318,2020,10,193.0,Mathale,74360.0,25.0,74335.0
1318,2021,1,193.0,Mathale,74360.0,25.0,74335.0
1318,2021,3,193.0,Mathale,31460.0,0.0,31460.0
1318,2021,5,193.0,Mathale,3840.0,153.6,3686.4
1321,2020,10,197.0,Badulla,26100.0,0.0,26100.0
1325,2021,7,1.0,Colombo ,190000.0,31460.48,158539.52
1325,2021,8,1.0,Colombo ,190000.0,4025.0,185975.0
1327,2021,7,193.0,Mathale,111742.26,2105.0,109637.26
1327,2021,8,193.0,Mathale,110650.26,2105.0,108545.26
1327,2021,10,193.0,Mathale,124960.0,2105.0,122855.0
1327,2021,11,193.0,Mathale,124960.0,2105.0,122855.0
1327,2021,12,193.0,Mathale,121840.0,4101.0,117739.0
1327,2022,1,193.0,Mathale,119760.0,3435.67,116324.33
1327,2022,2,193.0,Mathale,118720.0,2105.0,116615.0
1327,2022,3,193.0,Mathale,124960.0,2105.0,122855.0
1327,2022,4,193.0,Mathale,120800.0,2105.0,118695.0
1327,2022,5,193.0,Mathale,120800.0,2105.0,118695.0
1327,2022,6,193.0,Mathale,116640.0,8758.33,107881.67
1327,2022,7,193.0,Mathale,121840.0,2770.33,119069.67
1327,2022,8,193.0,Mathale,126000.0,2105.0,123895.0
1327,2022,9,193.0,Mathale,118720.0,6762.33,111957.67
1327,2022,10,193.0,Mathale,115600.0,10754.33,104845.67
1330,2021,7,199.1,Jaffna,180000.0,35663.71,144336.29
1331,2021,7,199.1,Jaffna,157593.76,2025.0,155568.76
1331,2021,8,199.1,Jaffna,145031.26,2025.0,143006.26
1331,2021,10,198.1,Badulla,130500.0,2025.0,128475.0
1331,2021,11,198.1,Badulla,131500.0,2025.0,129475.0
1331,2021,12,198.1,Badulla,131500.0,2025.0,129475.0
1331,2022,1,198.1,Badulla,129500.0,2025.0,127475.0
1331,2022,2,198.1,Badulla,125500.0,2025.0,123475.0
1331,2022,3,198.1,Badulla,131500.0,2025.0,129475.0
1331,2022,4,198.1,Badulla,128500.0,2025.0,126475.0
1331,2022,5,198.1,Badulla,128500.0,2025.0,126475.0
1331,2022,6,198.1,Badulla,130500.0,2025.0,128475.0
1331,2022,7,198.1,Badulla,129500.0,2025.0,127475.0
1331,2022,8,198.1,Badulla,120500.0,12641.66,107858.34
1331,2022,9,187.0,Mulaithive,128500.0,2025.0,126475.0
1331,2022,10,187.0,Mulaithive,111500.0,33091.66,78408.34
1334,2021,7,179.1,Kandy,272737.5,60566.94,212170.56
1337,2021,7,198.1,Badulla,459862.5,8025.0,451837.5
1337,2021,8,198.1,Badulla,336687.5,8025.0,328662.5
1337,2021,10,198.1,Badulla,200000.0,46605.64,153394.36
1339,2020,10,179.1,Kandy,32550.0,0.0,32550.0
1339,2021,1,179.1,Kandy,38130.0,0.0,38130.0
1339,2021,3,179.1,Kandy,42780.0,0.0,42780.0
1339,2021,5,179.1,Kandy,21760.0,870.4,20889.6
1339,2021,6,179.1,Kandy,27520.0,1100.8,26419.2
1339,2021,10,179.1,Kandy,10000.0,256.0,9744.0
1341,2020,10,169.0,Mathara,39663.2,0.0,39663.2
1342,2020,10,179.1,Kandy,57720.0,25.0,57695.0
1342,2021,1,179.1,Kandy,0.0,0.0,37224.65
1342,2021,5,179.1,Kandy,35055.0,1094.4,33960.6
1342,2021,6,179.1,Kandy,66560.32,2122.6,64437.72000000001
1342,2021,10,179.1,Kandy,56640.0,1253.8,55386.2
1342,2021,11,179.1,Kandy,54680.0,1305.0,53375.0
1342,2021,12,179.1,Kandy,46640.0,1126.4,45513.6
1342,2022,1,179.1,Kandy,50880.0,1253.8,49626.2
1342,2022,2,179.1,Kandy,46640.0,1126.4,45513.6
1342,2022,3,179.1,Kandy,55120.0,1356.2,53763.8
1342,2022,4,179.1,Kandy,46640.0,1126.4,45513.6
1342,2022,5,179.1,Kandy,51880.0,1202.6,50677.4
1342,2022,6,179.1,Kandy,56640.0,1253.8,55386.2
1343,2020,10,179.1,Kandy,36270.0,0.0,36270.0
1344,2020,10,189.0,Gampaha,59640.0,25.0,59615.0
1349,2020,10,189.0,Gampaha,8580.0,0.0,8580.0
1350,2020,10,189.0,Gampaha,42900.0,0.0,42900.0
1351,2020,10,190.0,Anuradhapura,70470.0,25.0,70445.0
1351,2021,1,190.0,Anuradhapura,105332.52,25.0,105307.52
1353,2020,10,191.0,Mannar,68091.6,25.0,68066.6
1354,2020,10,194.0,Anuradhapura,66560.0,25.0,66535.0
1354,2020,11,194.0,Anuradhapura,23040.0,0.0,23040.0
1357,2020,10,194.0,Anuradhapura,85367.2,25.0,85342.2
1357,2020,11,194.0,Anuradhapura,37363.2,0.0,37363.2
1357,2021,1,194.0,Anuradhapura,79724.0,25.0,79699.0
1357,2021,3,194.0,Anuradhapura,69395.2,25.0,69370.2
1357,2021,5,194.1,Anuradhapura,37072.0,1100.8,35971.2
1357,2021,6,194.1,Anuradhapura,18644.8,716.8,17928.0
1357,2021,10,194.1,Anuradhapura,80460.0,1279.4,79180.6
1357,2021,11,194.1,Anuradhapura,76440.0,1279.4,75160.6
1357,2021,12,194.1,Anuradhapura,80160.0,1305.0,78855.0
1357,2022,1,194.1,Anuradhapura,99480.0,1535.4,97944.6
1357,2022,2,194.1,Anuradhapura,49140.0,768.0,48372.0
1357,2022,3,194.1,Anuradhapura,89460.0,1458.6,88001.4
1357,2022,4,194.1,Anuradhapura,15240.0,5256.0,9984.0
1358,2020,10,195.0,Kilinochchi,63272.399999999994,25.0,63247.399999999994
1358,2021,1,195.0,Kilinochchi,48458.4,10025.0,38433.4
1359,2020,10,195.0,Kilinochchi,65422.0,25.0,65397.0
1359,2021,1,195.0,Kilinochchi,64643.600000000006,10025.0,54618.600000000006
1359,2021,3,195.0,Kilinochchi,60271.2,25.0,60246.2
1359,2021,5,195.0,Kilinochchi,50742.4,1433.0,49309.4
1359,2021,6,195.0,Kilinochchi,22432.8,844.8,21588.0
1360,2020,10,195.0,Kilinochchi,103565.0,25.0,103540.0
1360,2021,1,195.0,Kilinochchi,79580.0,10025.0,69555.0
1361,2020,10,196.0,Mathale,35340.0,0.0,35340.0
1361,2021,1,196.0,Mathale,32385.6,0.0,32385.6
1361,2021,3,196.0,Mathale,29760.0,0.0,29760.0
1361,2021,5,196.0,Mathale,640.0,25.6,614.4
1361,2021,6,196.0,Mathale,23040.0,921.6,22118.4
1362,2020,10,196.0,Mathale,81400.0,25.0,81375.0
1362,2020,11,196.0,Mathale,93580.0,25.0,93555.0
1362,2021,1,196.0,Mathale,87480.0,25.0,87455.0
1362,2021,3,196.0,Mathale,141526.36,25.0,141501.36
1362,2021,5,196.0,Mathale,36450.0,0.0,36450.0
1362,2021,6,196.0,Mathale,109903.38,4025.0,105878.38
1362,2021,9,196.0,Mathale,10108.119999999999,1000.0,9108.119999999999
1362,2021,10,196.0,Mathale,94539.45999999999,3525.0,91014.45999999999
1362,2021,11,196.0,Mathale,80258.76,1025.0,79233.76
1362,2021,12,196.0,Mathale,5000.0,0.0,5000.0
1362,2022,1,196.0,Mathale,25000.0,1000.0,24000.0
1362,2022,2,196.0,Mathale,65000.0,25.0,64975.0
1362,2022,3,196.0,Mathale,101640.16,3025.0,98615.16
1362,2022,4,196.0,Mathale,15000.0,0.0,15000.0
1363,2020,10,197.0,Badulla,43020.0,0.0,43020.0
1363,2021,1,197.0,Badulla,32540.0,0.0,32540.0
1364,2020,10,197.0,Badulla,13460.0,0.0,13460.0
1365,2020,10,198.0,Badulla,62500.0,25.0,62475.0
1365,2021,1,198.0,Badulla,30120.0,0.0,30120.0
1365,2021,3,198.0,Badulla,50990.0,25.0,50965.0
1365,2021,5,198.1,Badulla,24632.8,716.8,23916.0
1365,2021,6,198.1,Badulla,43850.4,1382.4,42468.0
1366,2020,10,198.0,Badulla,27400.0,0.0,27400.0
1366,2021,1,198.0,Badulla,45960.0,0.0,45960.0
1366,2021,3,198.0,Badulla,29810.0,0.0,29810.0
1366,2021,5,198.1,Badulla,45240.8,1280.0,43960.8
1366,2021,6,198.1,Badulla,46964.8,1331.2,45633.600000000006
1367,2020,10,198.0,Badulla,25000.0,0.0,25000.0
1367,2021,1,198.0,Badulla,44950.0,0.0,44950.0
1367,2021,3,198.0,Badulla,31130.0,0.0,31130.0
1367,2021,5,198.1,Badulla,47800.0,1331.2,46468.8
1367,2021,6,198.1,Badulla,38305.6,1100.8,37204.799999999996
1367,2021,10,198.1,Badulla,29080.0,563.2,28516.8
1367,2021,11,198.1,Badulla,26720.0,512.0,26208.0
1367,2021,12,198.1,Badulla,24580.0,409.6,24170.4
1367,2022,1,198.1,Badulla,11840.0,204.8,11635.2
1368,2020,10,198.0,Badulla,31420.800000000003,0.0,31420.800000000003
1368,2021,1,198.0,Badulla,32980.0,0.0,32980.0
1369,2020,10,198.0,Badulla,30000.0,0.0,30000.0
1369,2021,1,198.0,Badulla,36950.0,0.0,36950.0
1369,2021,3,198.0,Badulla,19930.0,0.0,19930.0
1370,2020,10,199.0,Jaffna,55170.0,25.0,55145.0
1371,2020,10,199.0,Jaffna,59737.5,25.0,59712.5
1372,2020,10,199.0,Jaffna,33187.5,0.0,33187.5
1373,2020,10,199.0,Jaffna,33187.5,0.0,33187.5
1374,2020,10,199.0,Jaffna,3318.76,0.0,3318.76
1375,2020,10,199.0,Jaffna,149838.88,25.0,149813.88
1375,2021,1,199.0,Jaffna,140446.08000000002,25.0,140421.08000000002
1377,2020,10,193.0,Mathale,65098.06,25.0,65073.06
1377,2021,1,193.0,Mathale,61040.86,25.0,61015.86
1377,2021,3,193.0,Mathale,65571.56,25.0,65546.56
1377,2021,5,193.0,Mathale,7876.36,248.4,7627.96
1377,2021,6,193.0,Mathale,45721.979999999996,2280.0,43441.979999999996
1377,2021,9,193.0,Mathale,30274.56,3552.0,26722.56
1377,2021,10,193.0,Mathale,51697.84,3935.8,47762.03999999999
1378,2020,10,169.0,Mathara,53009.6,25.0,52984.6
1378,2021,1,169.0,Mathara,12140.0,0.0,12140.0
1379,2020,10,169.0,Mathara,23816.8,0.0,23816.8
1379,2021,1,169.0,Mathara,35931.2,0.0,35931.2
1381,2021,7,1.0,Colombo ,109116.26,2425.0,106691.26
1381,2021,8,1.0,Colombo ,105482.5,2425.0,103057.5
1381,2021,9,1.0,Colombo ,107350.0,2425.0,104925.0
1381,2021,10,1.0,Colombo ,126400.0,2425.0,123975.0
1381,2021,11,1.0,Colombo ,149400.0,2425.0,146975.0
1381,2021,12,1.0,Colombo ,149400.0,2425.0,146975.0
1381,2022,1,1.0,Colombo ,146400.0,2425.0,143975.0
1381,2022,2,1.0,Colombo ,147600.0,2425.0,145175.0
1381,2022,3,1.0,Colombo ,148200.0,2425.0,145775.0
1381,2022,4,1.0,Colombo ,144000.0,2425.0,141575.0
1381,2022,5,1.0,Colombo ,134400.0,2425.0,131975.0
1383,2021,7,200.0,Vauniya,81425.0,1625.0,79800.0
1383,2021,8,200.0,Vauniya,83997.5,1625.0,82372.5
1385,2021,7,1.0,Colombo ,81000.0,5068.55,75931.45
1385,2021,8,1.0,Colombo ,81000.0,9186.29,71813.70999999999
1385,2021,9,1.0,Colombo ,81000.0,5525.0,75475.0
1386,2021,7,195.0,Kilinochchi,121719.0,14234.04,107484.95999999999
1386,2021,8,195.0,Kilinochchi,141739.0,2105.0,139634.0
1386,2021,10,195.0,Kilinochchi,125840.0,2105.0,123735.0
1386,2021,11,195.0,Kilinochchi,133120.0,2105.0,131015.0
1386,2021,12,195.0,Kilinochchi,128960.0,8371.67,120588.33
1386,2022,1,195.0,Kilinochchi,129480.0,3671.67,125808.33
1388,2021,7,1.0,Colombo ,101677.5,1625.0,100052.5
1388,2021,8,1.0,Colombo ,74895.0,15366.939999999999,59528.06
1388,2021,9,1.0,Colombo ,97372.5,1625.0,95747.5
1388,2021,10,1.0,Colombo ,88000.0,1625.0,86375.0
1388,2021,11,1.0,Colombo ,88400.0,1625.0,86775.0
1388,2021,12,1.0,Colombo ,112687.5,1625.0,111062.5
1388,2022,1,1.0,Colombo ,113875.0,1625.0,112250.0
1388,2022,2,1.0,Colombo ,113875.0,1625.0,112250.0
1388,2022,3,1.0,Colombo ,119750.0,1625.0,118125.0
1388,2022,4,1.0,Colombo ,99437.5,1625.0,97812.5
1388,2022,5,1.0,Colombo ,107625.0,2625.0,105000.0
1388,2022,6,1.0,Colombo ,112500.0,1625.0,110875.0
1388,2022,7,1.0,Colombo ,98250.0,6625.0,91625.0
1388,2022,8,1.0,Colombo ,90500.0,1625.0,88875.0
1388,2022,9,1.0,Colombo ,105625.0,1625.0,104000.0
1388,2022,10,1.0,Colombo ,96812.5,1625.0,95187.5
1388,2022,11,1.0,Colombo ,91937.5,1625.0,90312.5
1388,2022,12,1.0,Colombo ,91562.5,3518.33,88044.17
1390,2020,11,198.0,Badulla,65850.0,25.0,65825.0
1390,2021,1,198.0,Badulla,76500.0,27071.36,49428.64
1390,2021,3,194.0,Anuradhapura,68160.0,25.0,68135.0
1390,2021,5,194.1,Anuradhapura,75120.86,1025.0,74095.86
1390,2021,6,194.1,Anuradhapura,104370.0,2025.0,102345.0
1391,2020,11,198.0,Badulla,13815.0,0.0,13815.0
1392,2020,11,198.0,Badulla,22180.0,0.0,22180.0
1392,2021,1,198.0,Badulla,20980.0,10980.0,10000.0
1393,2020,10,198.0,Badulla,59640.0,25.0,59615.0
1393,2020,11,198.0,Badulla,27630.0,0.0,27630.0
1394,2020,10,198.0,Badulla,68160.0,25.0,68135.0
1394,2020,11,198.0,Badulla,44928.76,0.0,44928.76
1394,2021,1,198.0,Badulla,30855.0,13588.14,17266.86
1395,2020,10,198.0,Badulla,54340.0,25.0,54315.0
1395,2020,11,198.0,Badulla,16220.0,0.0,16220.0
1395,2021,1,198.0,Badulla,17880.0,9360.0,8520.0
1396,2020,10,198.0,Badulla,14760.0,0.0,14760.0
1396,2020,11,198.0,Badulla,15480.0,0.0,15480.0
1398,2021,7,193.0,Mathale,80503.12,2025.0,78478.12
1398,2021,8,193.0,Mathale,81287.5,2025.0,79262.5
1398,2021,10,193.0,Mathale,96500.0,2025.0,94475.0
1398,2021,11,193.0,Mathale,94500.0,2025.0,92475.0
1398,2021,12,193.0,Mathale,93500.0,4058.34,89441.66
1398,2022,1,193.0,Mathale,93500.0,2025.0,91475.0
1398,2022,2,193.0,Mathale,93500.0,2025.0,91475.0
1398,2022,3,193.0,Mathale,96500.0,2025.0,94475.0
1398,2022,4,193.0,Mathale,92500.0,2025.0,90475.0
1398,2022,5,193.0,Mathale,88500.0,4058.34,84441.66
1398,2022,6,193.0,Mathale,96500.0,2025.0,94475.0
1398,2022,7,193.0,Mathale,95500.0,2025.0,93475.0
1398,2022,8,193.0,Mathale,96500.0,2025.0,94475.0
1398,2022,9,193.0,Mathale,93000.0,3550.0,89450.0
1398,2022,10,193.0,Mathale,95500.0,2025.0,93475.0
1398,2022,11,193.0,Mathale,87500.0,16233.34,71266.66
1399,2021,7,1.0,Colombo ,69253.76000000001,1225.0,68028.76000000001
1399,2021,8,1.0,Colombo ,56694.38,1200.0,55494.38
1399,2021,9,1.0,Colombo ,65493.76,1225.0,64268.76
1399,2021,10,203.0,Anuradhapura,124250.79999999999,1905.0,122345.79999999999
1399,2021,11,1.0,Colombo ,116730.54,24590.33,92140.20999999999
1399,2021,12,1.0,Colombo ,144079.6,1905.0,142174.6
1399,2022,1,1.0,Colombo ,159093.75999999998,1905.0,157188.75999999998
1399,2022,2,182.0,Polonnaruwa,162601.16,1905.0,160696.16
1399,2022,3,1.0,Colombo ,142919.24,1905.0,141014.24
1399,2022,4,1.0,Colombo ,137425.94,1905.0,135520.94
1399,2022,5,1.0,Colombo ,154375.88,2905.0,151470.88
1399,2022,6,1.0,Colombo ,131095.40000000002,1905.0,129190.40000000002
1399,2022,7,1.0,Colombo ,125337.72,11217.0,114120.72
1399,2022,8,1.0,Colombo ,130831.02,4427.34,126403.68000000001
1399,2022,9,1.0,Colombo ,135428.36,8373.0,127055.35999999999
1399,2022,10,1.0,Colombo ,126894.64,12685.0,114209.64
1399,2022,11,1.0,Colombo ,124544.56,11966.33,112578.23
1399,2022,12,1.0,Colombo ,131183.53999999998,3342.33,127841.20999999998
1401,2020,10,184.0,Polonnaruwa,13560.0,0.0,13560.0
1402,2020,10,187.0,Mulaithive,37246.4,0.0,37246.4
1403,2020,10,187.0,Mulaithive,36936.8,0.0,36936.8
1404,2020,10,189.0,Gampaha,5720.0,0.0,5720.0
1405,2020,10,193.0,Mathale,60360.8,25.0,60335.8
1405,2021,1,193.0,Mathale,5720.0,0.0,5720.0
1406,2020,10,193.0,Mathale,28230.8,0.0,28230.8
1406,2021,1,193.0,Mathale,33709.2,0.0,33709.2
1406,2021,3,193.0,Mathale,44496.0,0.0,44496.0
1406,2021,5,193.0,Mathale,830.0,0.0,830.0
1406,2021,6,193.0,Mathale,10286.4,0.0,10286.4
1407,2020,10,193.0,Mathale,22880.0,0.0,22880.0
1407,2021,1,193.0,Mathale,68640.0,25.0,68615.0
1407,2021,3,193.0,Mathale,68640.0,25.0,68615.0
1408,2020,10,193.0,Mathale,45760.0,0.0,45760.0
1408,2021,1,193.0,Mathale,57200.0,25.0,57175.0
1408,2021,3,193.0,Mathale,11440.0,0.0,11440.0
1409,2020,10,194.0,Anuradhapura,43520.0,0.0,43520.0
1409,2021,1,194.0,Anuradhapura,56807.2,25.0,56782.2
1409,2021,3,194.0,Anuradhapura,55040.0,25.0,55015.0
1410,2020,10,194.0,Anuradhapura,38010.08,0.0,38010.08
1410,2020,11,194.0,Anuradhapura,54894.979999999996,25.0,54869.979999999996
1411,2020,10,194.0,Anuradhapura,59775.94,25.0,59750.94
1411,2020,11,194.0,Anuradhapura,66952.84,25.0,66927.84
1412,2020,10,194.0,Anuradhapura,5120.0,0.0,5120.0
1413,2020,10,194.0,Anuradhapura,7680.0,0.0,7680.0
1414,2020,10,194.0,Anuradhapura,26880.0,0.0,26880.0
1414,2020,11,194.0,Anuradhapura,7843.200000000001,0.0,7843.200000000001
1415,2020,10,195.0,Kilinochchi,0.0,0.0,52508.1
1415,2021,1,195.0,Kilinochchi,0.0,0.0,54694.48
1415,2021,5,195.0,Kilinochchi,48263.82,25.0,48238.82
1415,2021,6,195.0,Kilinochchi,40200.0,0.0,40200.0
1415,2021,9,195.0,Kilinochchi,40200.0,0.0,40200.0
1415,2021,10,195.0,Kilinochchi,31800.0,0.0,31800.0
1415,2021,11,195.0,Kilinochchi,34800.0,0.0,34800.0
1415,2021,12,195.0,Kilinochchi,37200.0,0.0,37200.0
1415,2022,1,195.0,Kilinochchi,7200.0,0.0,7200.0
1416,2020,10,196.0,Mathale,39340.0,0.0,39340.0
1416,2021,1,196.0,Mathale,67560.0,25.0,67535.0
1417,2020,10,196.0,Mathale,35581.6,0.0,35581.6
1417,2021,3,196.0,Mathale,7726.0,0.0,7726.0
1418,2020,10,196.0,Mathale,34938.4,0.0,34938.4
1418,2020,11,196.0,Mathale,21623.2,0.0,21623.2
1418,2021,1,196.0,Mathale,70418.4,25.0,70393.4
1419,2020,10,196.0,Mathale,16680.0,0.0,16680.0
1420,2020,10,196.0,Mathale,28048.0,0.0,28048.0
1420,2021,1,196.0,Mathale,67765.2,25.0,67740.2
1420,2021,3,196.0,Mathale,67694.4,25.0,67669.4
1420,2021,5,196.0,Mathale,4480.0,179.2,4300.8
1420,2021,6,196.0,Mathale,35102.4,2228.8,32873.6
1420,2021,10,196.0,Mathale,89860.0,1305.0,88555.0
1420,2021,11,196.0,Mathale,60720.0,1023.4,59696.6
1420,2021,12,196.0,Mathale,41220.0,6665.6,34554.4
1420,2022,1,196.0,Mathale,77540.0,2125.8,75414.2
1420,2022,2,196.0,Mathale,72260.0,1549.0,70711.0
1420,2022,3,196.0,Mathale,81120.0,3177.0,77943.0
1420,2022,4,196.0,Mathale,24720.0,1409.6,23310.4
1420,2022,5,196.0,Mathale,42720.0,716.8,42003.2
1420,2022,6,196.0,Mathale,6000.0,102.4,5897.6
1421,2020,10,198.0,Badulla,11086.8,0.0,11086.8
1422,2020,10,198.0,Badulla,30922.4,0.0,30922.4
1422,2021,1,198.0,Badulla,50000.0,25.0,49975.0
1423,2020,10,198.0,Badulla,30380.0,0.0,30380.0
1423,2021,1,198.0,Badulla,15840.0,0.0,15840.0
1423,2021,3,198.0,Badulla,25410.0,0.0,25410.0
1424,2020,10,198.0,Badulla,43701.6,0.0,43701.6
1424,2021,1,198.0,Badulla,25360.0,0.0,25360.0
1424,2021,3,198.0,Badulla,41610.0,0.0,41610.0
1424,2021,5,198.1,Badulla,50434.4,1458.6,48975.8
1424,2021,6,198.1,Badulla,40099.2,1228.8,38870.399999999994
1425,2020,10,198.0,Badulla,36080.8,0.0,36080.8
1425,2021,1,198.0,Badulla,54690.0,25.0,54665.0
1425,2021,3,198.0,Badulla,35840.0,0.0,35840.0
1425,2021,5,198.1,Badulla,54508.8,1484.2,53024.600000000006
1425,2021,6,198.1,Badulla,56669.6,1458.6,55211.0
1425,2021,10,198.1,Badulla,33100.0,640.0,32460.0
1425,2021,11,198.1,Badulla,53000.0,997.8,52002.2
1425,2021,12,198.1,Badulla,80940.0,1407.4,79532.6
1425,2022,1,198.1,Badulla,90060.0,1561.0,88499.0
1425,2022,2,198.1,Badulla,65560.0,1202.6,64357.4
1426,2020,10,198.0,Badulla,25620.0,0.0,25620.0
1426,2021,1,198.0,Badulla,15000.0,0.0,15000.0
1426,2021,3,198.0,Badulla,5650.0,0.0,5650.0
1427,2020,10,198.0,Badulla,26820.0,0.0,26820.0
1428,2020,10,198.0,Badulla,12500.0,0.0,12500.0
1429,2020,10,194.0,Anuradhapura,28647.2,0.0,28647.2
1429,2020,11,194.0,Anuradhapura,32599.199999999997,0.0,32599.199999999997
1430,2021,7,189.0,Gampaha,55000.0,18560.489999999998,36439.51
